order_id,customer_id,order_placement_date,on_time,in_full,otif,customer_name
FMR36420602,789420,03-Mar-22,0,0,0,Lotus Mart
FMR35520602,789520,03-Mar-22,0,0,0,Acclaimed Stores
FMR36520301,789520,03-Mar-22,0,0,0,Acclaimed Stores
FMR34520103,789520,03-Mar-22,0,0,0,Acclaimed Stores
FMR34421502,789421,03-Mar-22,0,0,0,Lotus Mart
FMR35421502,789421,03-Mar-22,0,0,0,Lotus Mart
FMR36421403,789421,03-Mar-22,0,0,0,Lotus Mart
FMR34421503,789421,03-Mar-22,0,0,0,Lotus Mart
FMR35421103,789421,03-Mar-22,0,0,0,Lotus Mart
FMR34122503,789122,03-Mar-22,0,0,0,Coolblue
FMR35122102,789122,03-Mar-22,0,0,0,Coolblue
FMR36122602,789122,03-Mar-22,0,0,0,Coolblue
FMR34122502,789122,03-Mar-22,0,0,0,Coolblue
FMR36122601,789122,03-Mar-22,0,0,0,Coolblue
FMR36122503,789122,03-Mar-22,0,0,0,Coolblue
FMR35122303,789122,03-Mar-22,0,0,0,Coolblue
FMR34122603,789122,03-Mar-22,0,0,0,Coolblue
FMR34422601,789422,03-Mar-22,0,1,0,Lotus Mart
FMR36422101,789422,03-Mar-22,0,1,0,Lotus Mart
FMR36301301,789301,03-Mar-22,0,1,0,Expression Stores
FMR36421202,789421,03-Mar-22,0,1,0,Lotus Mart
FMR36720402,789720,03-Mar-22,0,1,0,Logic Stores
FMR35303401,789303,03-Mar-22,0,1,0,Expression Stores
FMR35320303,789320,03-Mar-22,0,1,0,Chiptec Stores
FMR36603503,789603,03-Mar-22,0,1,0,Info Stores
FMR34321201,789321,03-Mar-22,0,1,0,Chiptec Stores
FMR35321302,789321,03-Mar-22,0,1,0,Chiptec Stores
FMR36221402,789221,03-Mar-22,0,1,0,Atlas Stores
FMR35520102,789520,03-Mar-22,0,1,0,Acclaimed Stores
FMR35503602,789503,03-Mar-22,0,1,0,Viveks Stores
FMR34622301,789622,03-Mar-22,0,1,0,Expert Mart
FMR35202201,789202,03-Mar-22,0,1,0,Rel Fresh
FMR35220402,789220,03-Mar-22,0,1,0,Atlas Stores
FMR36103301,789103,03-Mar-22,0,1,0,Vijay Stores
FMR36522603,789522,03-Mar-22,0,1,0,Acclaimed Stores
FMR36522401,789522,03-Mar-22,0,1,0,Acclaimed Stores
FMR36521203,789521,03-Mar-22,0,1,0,Acclaimed Stores
FMR34521402,789521,03-Mar-22,0,1,0,Acclaimed Stores
FMR36521602,789521,03-Mar-22,0,1,0,Acclaimed Stores
FMR35521601,789521,03-Mar-22,0,1,0,Acclaimed Stores
FMR35420303,789420,03-Mar-22,0,1,0,Lotus Mart
FMR35420101,789420,03-Mar-22,0,1,0,Lotus Mart
FMR36420603,789420,03-Mar-22,0,1,0,Lotus Mart
FMR36402101,789402,03-Mar-22,1,1,1,Propel Mart
FMR35622301,789622,03-Mar-22,1,1,1,Expert Mart
FMR36622503,789622,03-Mar-22,1,1,1,Expert Mart
FMR36221602,789221,03-Mar-22,1,1,1,Atlas Stores
FMR34721101,789721,03-Mar-22,1,1,1,Logic Stores
FMR35721603,789721,03-Mar-22,1,1,1,Logic Stores
FMR36721103,789721,03-Mar-22,1,1,1,Logic Stores
FMR34320502,789320,03-Mar-22,1,1,1,Chiptec Stores
FMR36320503,789320,03-Mar-22,1,1,1,Chiptec Stores
FMR35320602,789320,03-Mar-22,1,1,1,Chiptec Stores
FMR35503501,789503,03-Mar-22,1,1,1,Viveks Stores
FMR34503601,789503,03-Mar-22,1,1,1,Viveks Stores
FMR35503202,789503,03-Mar-22,1,1,1,Viveks Stores
FMR36501502,789501,03-Mar-22,1,1,1,Viveks Stores
FMR36501201,789501,03-Mar-22,1,1,1,Viveks Stores
FMR35501101,789501,03-Mar-22,1,1,1,Viveks Stores
FMR35401403,789401,03-Mar-22,1,1,1,Propel Mart
FMR34401302,789401,03-Mar-22,1,1,1,Propel Mart
FMR36401501,789401,03-Mar-22,1,1,1,Propel Mart
FMR36720503,789720,03-Mar-22,1,1,1,Logic Stores
FMR34902603,789902,03-Mar-22,1,1,1,Elite Mart
FMR35902302,789902,03-Mar-22,1,1,1,Elite Mart
FMR34220502,789220,03-Mar-22,1,1,1,Atlas Stores
FMR36220401,789220,03-Mar-22,1,1,1,Atlas Stores
FMR35101401,789101,03-Mar-22,1,1,1,Vijay Stores
FMR34321403,789321,03-Mar-22,1,1,1,Chiptec Stores
FMR34203501,789203,03-Mar-22,1,1,1,Rel Fresh
FMR35102403,789102,03-Mar-22,1,1,1,Vijay Stores
FMR36301201,789301,03-Mar-22,1,1,1,Expression Stores
FMR36420503,789420,03-Mar-22,1,1,1,Lotus Mart
FMR36121602,789121,03-Mar-22,1,1,1,Coolblue
FMR34121101,789121,03-Mar-22,1,1,1,Coolblue
FMR36522103,789522,03-Mar-22,1,1,1,Acclaimed Stores
FMR35521501,789521,03-Mar-22,1,1,1,Acclaimed Stores
FMR36702502,789702,03-Mar-22,1,1,1,Sorefoz Mart
FMR35122603,789122,03-Mar-22,1,1,1,Coolblue
FMR36601503,789601,03-Mar-22,1,1,1,Info Stores
FMR36403201,789403,03-Mar-22,1,1,1,Propel Mart
FMR35403501,789403,03-Mar-22,1,1,1,Propel Mart
FMR36202603,789202,03-Mar-22,1,1,1,Rel Fresh
FMR34202601,789202,03-Mar-22,1,1,1,Rel Fresh
FMR34303603,789303,03-Mar-22,1,1,1,Expression Stores
FMR34703403,789703,03-Mar-22,1,1,1,Sorefoz Mart
FMR36703303,789703,03-Mar-22,1,1,1,Sorefoz Mart
FMR36603602,789603,03-Mar-22,1,1,1,Info Stores
FMR35103503,789103,04-Mar-22,1,0,0,Vijay Stores
FMR35103603,789103,04-Mar-22,1,0,0,Vijay Stores
FMR36103603,789103,04-Mar-22,1,0,0,Vijay Stores
FMR35903603,789903,04-Mar-22,1,0,0,Elite Mart
FMR37903502,789903,04-Mar-22,1,0,0,Elite Mart
FMR36903503,789903,04-Mar-22,1,0,0,Elite Mart
FMR37702402,789702,04-Mar-22,1,0,0,Sorefoz Mart
FMR36702603,789702,04-Mar-22,1,0,0,Sorefoz Mart
FMR37702501,789702,04-Mar-22,1,0,0,Sorefoz Mart
FMR36601602,789601,04-Mar-22,1,0,0,Info Stores
FMR35601501,789601,04-Mar-22,1,0,0,Info Stores
FMR37601501,789601,04-Mar-22,1,0,0,Info Stores
FMR35301602,789301,04-Mar-22,1,0,0,Expression Stores
FMR37301603,789301,04-Mar-22,1,0,0,Expression Stores
FMR36203401,789203,04-Mar-22,1,0,0,Rel Fresh
FMR36621603,789621,04-Mar-22,1,0,0,Expert Mart
FMR35101603,789101,04-Mar-22,1,0,0,Vijay Stores
FMR36102503,789102,04-Mar-22,1,0,0,Vijay Stores
FMR35102603,789102,04-Mar-22,1,0,0,Vijay Stores
FMR37102302,789102,04-Mar-22,1,0,0,Vijay Stores
FMR37202501,789202,04-Mar-22,1,0,0,Rel Fresh
FMR35321601,789321,04-Mar-22,1,0,0,Chiptec Stores
FMR37321501,789321,04-Mar-22,1,0,0,Chiptec Stores
FMR36321603,789321,04-Mar-22,1,0,0,Chiptec Stores
FMR36402603,789402,04-Mar-22,1,0,0,Propel Mart
FMR35402402,789402,04-Mar-22,1,0,0,Propel Mart
FMR37720502,789720,04-Mar-22,1,0,0,Logic Stores
FMR36720501,789720,04-Mar-22,1,0,0,Logic Stores
FMR36221203,789221,04-Mar-22,1,0,0,Atlas Stores
FMR37221303,789221,04-Mar-22,1,0,0,Atlas Stores
FMR36221303,789221,04-Mar-22,1,0,0,Atlas Stores
FMR35703601,789703,04-Mar-22,1,0,0,Sorefoz Mart
FMR37703602,789703,04-Mar-22,1,0,0,Sorefoz Mart
FMR37401602,789401,04-Mar-22,1,0,0,Propel Mart
FMR35622402,789622,04-Mar-22,1,0,0,Expert Mart
FMR36622502,789622,04-Mar-22,1,0,0,Expert Mart
FMR37320601,789320,04-Mar-22,1,0,0,Chiptec Stores
FMR36320603,789320,04-Mar-22,1,0,0,Chiptec Stores
FMR35320401,789320,04-Mar-22,1,0,0,Chiptec Stores
FMR35721502,789721,04-Mar-22,1,0,0,Logic Stores
FMR36122203,789122,04-Mar-22,1,0,0,Coolblue
FMR35122201,789122,04-Mar-22,1,0,0,Coolblue
FMR37220301,789220,04-Mar-22,1,0,0,Atlas Stores
FMR36220601,789220,04-Mar-22,1,0,0,Atlas Stores
FMR35220401,789220,04-Mar-22,1,0,0,Atlas Stores
FMR35520301,789520,04-Mar-22,1,0,0,Acclaimed Stores
FMR36501203,789501,04-Mar-22,1,0,0,Viveks Stores
FMR35501402,789501,04-Mar-22,1,0,0,Viveks Stores
FMR36501601,789501,04-Mar-22,1,0,0,Viveks Stores
FMR36503501,789503,04-Mar-22,1,0,0,Viveks Stores
FMR37603101,789603,04-Mar-22,1,0,0,Info Stores
FMR36403401,789403,04-Mar-22,1,0,0,Propel Mart
FMR35403602,789403,04-Mar-22,1,0,0,Propel Mart
FMR37403503,789403,04-Mar-22,1,0,0,Propel Mart
FMR35421403,789421,04-Mar-22,1,0,0,Lotus Mart
FMR37521602,789521,04-Mar-22,1,0,0,Acclaimed Stores
FMR35521603,789521,04-Mar-22,1,0,0,Acclaimed Stores
FMR36121503,789121,04-Mar-22,1,0,0,Coolblue
FMR37522502,789522,04-Mar-22,1,0,0,Acclaimed Stores
FMR36522602,789522,04-Mar-22,1,0,0,Acclaimed Stores
FMR35522401,789522,04-Mar-22,1,0,0,Acclaimed Stores
FMR37422201,789422,04-Mar-22,1,0,0,Lotus Mart
FMR36422601,789422,04-Mar-22,1,0,0,Lotus Mart
FMR36403301,789403,04-Mar-22,0,0,0,Propel Mart
FMR37321201,789321,04-Mar-22,0,0,0,Chiptec Stores
FMR36220603,789220,04-Mar-22,0,0,0,Atlas Stores
FMR36301202,789301,04-Mar-22,0,0,0,Expression Stores
FMR35103402,789103,04-Mar-22,0,0,0,Vijay Stores
FMR36103403,789103,04-Mar-22,0,0,0,Vijay Stores
FMR36103302,789103,04-Mar-22,0,0,0,Vijay Stores
FMR37420402,789420,04-Mar-22,0,0,0,Lotus Mart
FMR35420602,789420,04-Mar-22,0,0,0,Lotus Mart
FMR35520201,789520,04-Mar-22,0,0,0,Acclaimed Stores
FMR35520302,789520,04-Mar-22,0,0,0,Acclaimed Stores
FMR35520303,789520,04-Mar-22,0,0,0,Acclaimed Stores
FMR37520401,789520,04-Mar-22,0,0,0,Acclaimed Stores
FMR36421302,789421,04-Mar-22,0,0,0,Lotus Mart
FMR36421101,789421,04-Mar-22,0,0,0,Lotus Mart
FMR37421202,789421,04-Mar-22,0,0,0,Lotus Mart
FMR35122601,789122,04-Mar-22,0,0,0,Coolblue
FMR35122402,789122,04-Mar-22,0,0,0,Coolblue
FMR37122402,789122,04-Mar-22,0,0,0,Coolblue
FMR36122502,789122,04-Mar-22,0,0,0,Coolblue
FMR37422203,789422,04-Mar-22,0,1,0,Lotus Mart
FMR35422102,789422,04-Mar-22,0,1,0,Lotus Mart
FMR36422303,789422,04-Mar-22,0,1,0,Lotus Mart
FMR35422202,789422,04-Mar-22,0,1,0,Lotus Mart
FMR37421102,789421,04-Mar-22,0,1,0,Lotus Mart
FMR37122503,789122,04-Mar-22,0,1,0,Coolblue
FMR35303301,789303,04-Mar-22,0,1,0,Expression Stores
FMR36320102,789320,04-Mar-22,0,1,0,Chiptec Stores
FMR35320502,789320,04-Mar-22,0,1,0,Chiptec Stores
FMR35603101,789603,04-Mar-22,0,1,0,Info Stores
FMR36203502,789203,04-Mar-22,0,1,0,Rel Fresh
FMR35203602,789203,04-Mar-22,0,1,0,Rel Fresh
FMR37721103,789721,04-Mar-22,0,1,0,Logic Stores
FMR36221601,789221,04-Mar-22,0,1,0,Atlas Stores
FMR36503301,789503,04-Mar-22,0,1,0,Viveks Stores
FMR36622203,789622,04-Mar-22,0,1,0,Expert Mart
FMR35622501,789622,04-Mar-22,0,1,0,Expert Mart
FMR37202101,789202,04-Mar-22,0,1,0,Rel Fresh
FMR36621302,789621,04-Mar-22,0,1,0,Expert Mart
FMR37902102,789902,04-Mar-22,0,1,0,Elite Mart
FMR36902501,789902,04-Mar-22,0,1,0,Elite Mart
FMR35101203,789101,04-Mar-22,0,1,0,Vijay Stores
FMR35501302,789501,04-Mar-22,0,1,0,Viveks Stores
FMR37220401,789220,04-Mar-22,0,1,0,Atlas Stores
FMR36401303,789401,04-Mar-22,0,1,0,Propel Mart
FMR36402601,789402,04-Mar-22,0,1,0,Propel Mart
FMR35402303,789402,04-Mar-22,0,1,0,Propel Mart
FMR37403302,789403,04-Mar-22,0,1,0,Propel Mart
FMR37601303,789601,04-Mar-22,0,1,0,Info Stores
FMR36601301,789601,04-Mar-22,0,1,0,Info Stores
FMR35522102,789522,04-Mar-22,0,1,0,Acclaimed Stores
FMR35522603,789522,04-Mar-22,0,1,0,Acclaimed Stores
FMR37521601,789521,04-Mar-22,0,1,0,Acclaimed Stores
FMR36521502,789521,04-Mar-22,0,1,0,Acclaimed Stores
FMR35521403,789521,04-Mar-22,0,1,0,Acclaimed Stores
FMR35521401,789521,04-Mar-22,0,1,0,Acclaimed Stores
FMR35121501,789121,04-Mar-22,0,1,0,Coolblue
FMR35121303,789121,04-Mar-22,0,1,0,Coolblue
FMR36420403,789420,04-Mar-22,0,1,0,Lotus Mart
FMR35420603,789420,04-Mar-22,0,1,0,Lotus Mart
FMR37402603,789402,04-Mar-22,1,1,1,Propel Mart
FMR37622503,789622,04-Mar-22,1,1,1,Expert Mart
FMR37622501,789622,04-Mar-22,1,1,1,Expert Mart
FMR35221102,789221,04-Mar-22,1,1,1,Atlas Stores
FMR37221501,789221,04-Mar-22,1,1,1,Atlas Stores
FMR36721501,789721,04-Mar-22,1,1,1,Logic Stores
FMR37721203,789721,04-Mar-22,1,1,1,Logic Stores
FMR35721601,789721,04-Mar-22,1,1,1,Logic Stores
FMR35503402,789503,04-Mar-22,1,1,1,Viveks Stores
FMR37503501,789503,04-Mar-22,1,1,1,Viveks Stores
FMR36401602,789401,04-Mar-22,1,1,1,Propel Mart
FMR35401501,789401,04-Mar-22,1,1,1,Propel Mart
FMR35720602,789720,04-Mar-22,1,1,1,Logic Stores
FMR36902602,789902,04-Mar-22,1,1,1,Elite Mart
FMR35902502,789902,04-Mar-22,1,1,1,Elite Mart
FMR37902502,789902,04-Mar-22,1,1,1,Elite Mart
FMR36902401,789902,04-Mar-22,1,1,1,Elite Mart
FMR35621402,789621,04-Mar-22,1,1,1,Expert Mart
FMR35621603,789621,04-Mar-22,1,1,1,Expert Mart
FMR37621302,789621,04-Mar-22,1,1,1,Expert Mart
FMR36101501,789101,04-Mar-22,1,1,1,Vijay Stores
FMR37101603,789101,04-Mar-22,1,1,1,Vijay Stores
FMR35203301,789203,04-Mar-22,1,1,1,Rel Fresh
FMR36203302,789203,04-Mar-22,1,1,1,Rel Fresh
FMR36301102,789301,04-Mar-22,1,1,1,Expression Stores
FMR35201503,789201,04-Mar-22,1,1,1,Rel Fresh
FMR37201602,789201,04-Mar-22,1,1,1,Rel Fresh
FMR35201401,789201,04-Mar-22,1,1,1,Rel Fresh
FMR36420203,789420,04-Mar-22,1,1,1,Lotus Mart
FMR35420601,789420,04-Mar-22,1,1,1,Lotus Mart
FMR37420303,789420,04-Mar-22,1,1,1,Lotus Mart
FMR36121403,789121,04-Mar-22,1,1,1,Coolblue
FMR36422602,789422,04-Mar-22,1,1,1,Lotus Mart
FMR35421501,789421,04-Mar-22,1,1,1,Lotus Mart
FMR35702301,789702,04-Mar-22,1,1,1,Sorefoz Mart
FMR37103203,789103,04-Mar-22,1,1,1,Vijay Stores
FMR35403503,789403,04-Mar-22,1,1,1,Propel Mart
FMR35202402,789202,04-Mar-22,1,1,1,Rel Fresh
FMR35202503,789202,04-Mar-22,1,1,1,Rel Fresh
FMR36202601,789202,04-Mar-22,1,1,1,Rel Fresh
FMR37303603,789303,04-Mar-22,1,1,1,Expression Stores
FMR35303603,789303,04-Mar-22,1,1,1,Expression Stores
FMR35703402,789703,04-Mar-22,1,1,1,Sorefoz Mart
FMR36603401,789603,04-Mar-22,1,1,1,Info Stores
FMR35603202,789603,04-Mar-22,1,1,1,Info Stores
FMR38103502,789103,05-Mar-22,1,0,0,Vijay Stores
FMR37103602,789103,05-Mar-22,1,0,0,Vijay Stores
FMR36103602,789103,05-Mar-22,1,0,0,Vijay Stores
FMR36903203,789903,05-Mar-22,1,0,0,Elite Mart
FMR36903302,789903,05-Mar-22,1,0,0,Elite Mart
FMR37903603,789903,05-Mar-22,1,0,0,Elite Mart
FMR36702303,789702,05-Mar-22,1,0,0,Sorefoz Mart
FMR37702503,789702,05-Mar-22,1,0,0,Sorefoz Mart
FMR37702201,789702,05-Mar-22,1,0,0,Sorefoz Mart
FMR38702302,789702,05-Mar-22,1,0,0,Sorefoz Mart
FMR37601601,789601,05-Mar-22,1,0,0,Info Stores
FMR36601502,789601,05-Mar-22,1,0,0,Info Stores
FMR38301402,789301,05-Mar-22,1,0,0,Expression Stores
FMR37301602,789301,05-Mar-22,1,0,0,Expression Stores
FMR36301401,789301,05-Mar-22,1,0,0,Expression Stores
FMR37203203,789203,05-Mar-22,1,0,0,Rel Fresh
FMR37621603,789621,05-Mar-22,1,0,0,Expert Mart
FMR38101403,789101,05-Mar-22,1,0,0,Vijay Stores
FMR36101602,789101,05-Mar-22,1,0,0,Vijay Stores
FMR37101401,789101,05-Mar-22,1,0,0,Vijay Stores
FMR36902303,789902,05-Mar-22,1,0,0,Elite Mart
FMR38902201,789902,05-Mar-22,1,0,0,Elite Mart
FMR36201603,789201,05-Mar-22,1,0,0,Rel Fresh
FMR37201503,789201,05-Mar-22,1,0,0,Rel Fresh
FMR37201501,789201,05-Mar-22,1,0,0,Rel Fresh
FMR36202402,789202,05-Mar-22,1,0,0,Rel Fresh
FMR37202402,789202,05-Mar-22,1,0,0,Rel Fresh
FMR37321503,789321,05-Mar-22,1,0,0,Chiptec Stores
FMR36402602,789402,05-Mar-22,1,0,0,Propel Mart
FMR36720601,789720,05-Mar-22,1,0,0,Logic Stores
FMR38221401,789221,05-Mar-22,1,0,0,Atlas Stores
FMR37703601,789703,05-Mar-22,1,0,0,Sorefoz Mart
FMR38401601,789401,05-Mar-22,1,0,0,Propel Mart
FMR37622602,789622,05-Mar-22,1,0,0,Expert Mart
FMR36721303,789721,05-Mar-22,1,0,0,Logic Stores
FMR38122101,789122,05-Mar-22,1,0,0,Coolblue
FMR37520203,789520,05-Mar-22,1,0,0,Acclaimed Stores
FMR37520403,789520,05-Mar-22,1,0,0,Acclaimed Stores
FMR37501501,789501,05-Mar-22,1,0,0,Viveks Stores
FMR38501503,789501,05-Mar-22,1,0,0,Viveks Stores
FMR36503603,789503,05-Mar-22,1,0,0,Viveks Stores
FMR37503601,789503,05-Mar-22,1,0,0,Viveks Stores
FMR37603401,789603,05-Mar-22,1,0,0,Info Stores
FMR37403501,789403,05-Mar-22,1,0,0,Propel Mart
FMR36403602,789403,05-Mar-22,1,0,0,Propel Mart
FMR36421102,789421,05-Mar-22,1,0,0,Lotus Mart
FMR37303401,789303,05-Mar-22,1,0,0,Expression Stores
FMR36121301,789121,05-Mar-22,1,0,0,Coolblue
FMR37121401,789121,05-Mar-22,1,0,0,Coolblue
FMR36201203,789201,05-Mar-22,0,0,0,Rel Fresh
FMR36101403,789101,05-Mar-22,0,0,0,Vijay Stores
FMR36902301,789902,05-Mar-22,0,0,0,Elite Mart
FMR38220201,789220,05-Mar-22,0,0,0,Atlas Stores
FMR37203302,789203,05-Mar-22,0,0,0,Rel Fresh
FMR37203501,789203,05-Mar-22,0,0,0,Rel Fresh
FMR37401202,789401,05-Mar-22,0,0,0,Propel Mart
FMR36720302,789720,05-Mar-22,0,0,0,Logic Stores
FMR37601503,789601,05-Mar-22,0,0,0,Info Stores
FMR37702102,789702,05-Mar-22,0,0,0,Sorefoz Mart
FMR38702102,789702,05-Mar-22,0,0,0,Sorefoz Mart
FMR36702501,789702,05-Mar-22,0,0,0,Sorefoz Mart
FMR36521102,789521,05-Mar-22,0,0,0,Acclaimed Stores
FMR38522402,789522,05-Mar-22,0,0,0,Acclaimed Stores
FMR37522101,789522,05-Mar-22,0,0,0,Acclaimed Stores
FMR38422201,789422,05-Mar-22,0,0,0,Lotus Mart
FMR38422103,789422,05-Mar-22,0,0,0,Lotus Mart
FMR37121302,789121,05-Mar-22,0,0,0,Coolblue
FMR36420402,789420,05-Mar-22,0,0,0,Lotus Mart
FMR37520402,789520,05-Mar-22,0,0,0,Acclaimed Stores
FMR38520403,789520,05-Mar-22,0,0,0,Acclaimed Stores
FMR37520101,789520,05-Mar-22,0,0,0,Acclaimed Stores
FMR36520401,789520,05-Mar-22,0,0,0,Acclaimed Stores
FMR38421301,789421,05-Mar-22,0,0,0,Lotus Mart
FMR37421503,789421,05-Mar-22,0,0,0,Lotus Mart
FMR37421602,789421,05-Mar-22,0,0,0,Lotus Mart
FMR36421401,789421,05-Mar-22,0,0,0,Lotus Mart
FMR38421103,789421,05-Mar-22,0,0,0,Lotus Mart
FMR37122203,789122,05-Mar-22,0,0,0,Coolblue
FMR38122303,789122,05-Mar-22,0,0,0,Coolblue
FMR36122201,789122,05-Mar-22,0,0,0,Coolblue
FMR37122501,789122,05-Mar-22,0,0,0,Coolblue
FMR37422303,789422,05-Mar-22,0,1,0,Lotus Mart
FMR36422103,789422,05-Mar-22,0,1,0,Lotus Mart
FMR36301603,789301,05-Mar-22,0,1,0,Expression Stores
FMR37421201,789421,05-Mar-22,0,1,0,Lotus Mart
FMR36102601,789102,05-Mar-22,0,1,0,Vijay Stores
FMR37102202,789102,05-Mar-22,0,1,0,Vijay Stores
FMR38122102,789122,05-Mar-22,0,1,0,Coolblue
FMR37303203,789303,05-Mar-22,0,1,0,Expression Stores
FMR36303402,789303,05-Mar-22,0,1,0,Expression Stores
FMR37303602,789303,05-Mar-22,0,1,0,Expression Stores
FMR36203402,789203,05-Mar-22,0,1,0,Rel Fresh
FMR38203402,789203,05-Mar-22,0,1,0,Rel Fresh
FMR37721303,789721,05-Mar-22,0,1,0,Logic Stores
FMR37221502,789221,05-Mar-22,0,1,0,Atlas Stores
FMR36520203,789520,05-Mar-22,0,1,0,Acclaimed Stores
FMR36520303,789520,05-Mar-22,0,1,0,Acclaimed Stores
FMR37503602,789503,05-Mar-22,0,1,0,Viveks Stores
FMR37622601,789622,05-Mar-22,0,1,0,Expert Mart
FMR36202403,789202,05-Mar-22,0,1,0,Rel Fresh
FMR36621502,789621,05-Mar-22,0,1,0,Expert Mart
FMR38621601,789621,05-Mar-22,0,1,0,Expert Mart
FMR37902101,789902,05-Mar-22,0,1,0,Elite Mart
FMR37703201,789703,05-Mar-22,0,1,0,Sorefoz Mart
FMR38401402,789401,05-Mar-22,0,1,0,Propel Mart
FMR38401401,789401,05-Mar-22,0,1,0,Propel Mart
FMR36402301,789402,05-Mar-22,0,1,0,Propel Mart
FMR36903303,789903,05-Mar-22,0,1,0,Elite Mart
FMR38103202,789103,05-Mar-22,0,1,0,Vijay Stores
FMR36522503,789522,05-Mar-22,0,1,0,Acclaimed Stores
FMR38522601,789522,05-Mar-22,0,1,0,Acclaimed Stores
FMR37522103,789522,05-Mar-22,0,1,0,Acclaimed Stores
FMR36521601,789521,05-Mar-22,0,1,0,Acclaimed Stores
FMR37521501,789521,05-Mar-22,0,1,0,Acclaimed Stores
FMR37521202,789521,05-Mar-22,0,1,0,Acclaimed Stores
FMR38521103,789521,05-Mar-22,0,1,0,Acclaimed Stores
FMR37121502,789121,05-Mar-22,0,1,0,Coolblue
FMR37420503,789420,05-Mar-22,0,1,0,Lotus Mart
FMR38420601,789420,05-Mar-22,0,1,0,Lotus Mart
FMR36420303,789420,05-Mar-22,0,1,0,Lotus Mart
FMR37420101,789420,05-Mar-22,0,1,0,Lotus Mart
FMR38402303,789402,05-Mar-22,1,1,1,Propel Mart
FMR37402503,789402,05-Mar-22,1,1,1,Propel Mart
FMR36622602,789622,05-Mar-22,1,1,1,Expert Mart
FMR37622403,789622,05-Mar-22,1,1,1,Expert Mart
FMR38622503,789622,05-Mar-22,1,1,1,Expert Mart
FMR36221403,789221,05-Mar-22,1,1,1,Atlas Stores
FMR38221201,789221,05-Mar-22,1,1,1,Atlas Stores
FMR37221603,789221,05-Mar-22,1,1,1,Atlas Stores
FMR38721601,789721,05-Mar-22,1,1,1,Logic Stores
FMR37721503,789721,05-Mar-22,1,1,1,Logic Stores
FMR38320301,789320,05-Mar-22,1,1,1,Chiptec Stores
FMR37320403,789320,05-Mar-22,1,1,1,Chiptec Stores
FMR36320501,789320,05-Mar-22,1,1,1,Chiptec Stores
FMR38503603,789503,05-Mar-22,1,1,1,Viveks Stores
FMR36501602,789501,05-Mar-22,1,1,1,Viveks Stores
FMR36401603,789401,05-Mar-22,1,1,1,Propel Mart
FMR37401303,789401,05-Mar-22,1,1,1,Propel Mart
FMR38401101,789401,05-Mar-22,1,1,1,Propel Mart
FMR37720603,789720,05-Mar-22,1,1,1,Logic Stores
FMR38720303,789720,05-Mar-22,1,1,1,Logic Stores
FMR36720202,789720,05-Mar-22,1,1,1,Logic Stores
FMR36902502,789902,05-Mar-22,1,1,1,Elite Mart
FMR37902602,789902,05-Mar-22,1,1,1,Elite Mart
FMR36220503,789220,05-Mar-22,1,1,1,Atlas Stores
FMR38220602,789220,05-Mar-22,1,1,1,Atlas Stores
FMR37220601,789220,05-Mar-22,1,1,1,Atlas Stores
FMR36621402,789621,05-Mar-22,1,1,1,Expert Mart
FMR38621401,789621,05-Mar-22,1,1,1,Expert Mart
FMR37101403,789101,05-Mar-22,1,1,1,Vijay Stores
FMR38321603,789321,05-Mar-22,1,1,1,Chiptec Stores
FMR36321601,789321,05-Mar-22,1,1,1,Chiptec Stores
FMR38203102,789203,05-Mar-22,1,1,1,Rel Fresh
FMR37102503,789102,05-Mar-22,1,1,1,Vijay Stores
FMR38102602,789102,05-Mar-22,1,1,1,Vijay Stores
FMR38201503,789201,05-Mar-22,1,1,1,Rel Fresh
FMR37420602,789420,05-Mar-22,1,1,1,Lotus Mart
FMR36121101,789121,05-Mar-22,1,1,1,Coolblue
FMR36522203,789522,05-Mar-22,1,1,1,Acclaimed Stores
FMR38422401,789422,05-Mar-22,1,1,1,Lotus Mart
FMR37521502,789521,05-Mar-22,1,1,1,Acclaimed Stores
FMR36521201,789521,05-Mar-22,1,1,1,Acclaimed Stores
FMR38521302,789521,05-Mar-22,1,1,1,Acclaimed Stores
FMR38521501,789521,05-Mar-22,1,1,1,Acclaimed Stores
FMR37421603,789421,05-Mar-22,1,1,1,Lotus Mart
FMR36122501,789122,05-Mar-22,1,1,1,Coolblue
FMR38601402,789601,05-Mar-22,1,1,1,Info Stores
FMR38520602,789520,05-Mar-22,1,1,1,Acclaimed Stores
FMR38403203,789403,05-Mar-22,1,1,1,Propel Mart
FMR38202102,789202,05-Mar-22,1,1,1,Rel Fresh
FMR38303603,789303,05-Mar-22,1,1,1,Expression Stores
FMR36303601,789303,05-Mar-22,1,1,1,Expression Stores
FMR36703602,789703,05-Mar-22,1,1,1,Sorefoz Mart
FMR38703303,789703,05-Mar-22,1,1,1,Sorefoz Mart
FMR38603503,789603,05-Mar-22,1,1,1,Info Stores
FMR36603202,789603,05-Mar-22,1,1,1,Info Stores
FMR37103403,789103,06-Mar-22,1,0,0,Vijay Stores
FMR38103403,789103,06-Mar-22,1,0,0,Vijay Stores
FMR37903601,789903,06-Mar-22,1,0,0,Elite Mart
FMR39903603,789903,06-Mar-22,1,0,0,Elite Mart
FMR39702402,789702,06-Mar-22,1,0,0,Sorefoz Mart
FMR37702301,789702,06-Mar-22,1,0,0,Sorefoz Mart
